log_id,user_id,content_id,genre,watch_time_m,date,completion_flag
L525,U28634,C50,Biography,25,2022-05-11,Yes
L526,U636,C79,Horror,154,2021-08-13,No
L527,U29056,C825,Comedy,149,2022-10-26,Yes
L528,U25767,C404,Horror,34,2019-01-20,No
L529,U26810,C36,Drama,2,2024-08-06,Yes
L530,U27307,C751,Comedy,135,2021-11-10,No
L531,U17030,C439,Horror,99,2022-02-26,Yes
L532,U10706,C34,Action,199,2021-02-15,No
L533,U19752,C62,Action,138,2020-10-15,Yes
L534,U27173,C29,Horror,33,2021-10-10,No
L535,U29536,C386,Horror,32,2020-07-25,Yes
L536,U22710,C493,Action,204,2021-06-26,No
L537,U44299,C285,Biography,200,2021-03-16,Yes
L538,U10624,C547,Action,82,2022-01-22,No
L539,U6509,C683,Sci-Fi,186,2022-08-21,Yes
L540,U46702,C662,Horror,89,2021-01-26,No
L541,U48964,C390,Action,17,2023-12-02,Yes
L542,U49719,C984,Biography,6,2020-04-09,No
L543,U56,C384,Comedy,56,2021-01-29,Yes
L544,U10904,C587,Drama,54,2019-02-16,No
L545,U26811,C602,Biography,98,2020-12-21,Yes
L546,U42941,C722,Comedy,104,2023-01-31,No
L547,U35917,C60,Drama,161,2022-06-20,Yes
L548,U32346,C678,Action,62,2020-02-05,No
L549,U34605,C663,Biography,154,2022-01-12,Yes
L550,U23731,C195,Horror,12,2022-06-22,No
L551,U21495,C153,Comedy,38,2022-11-07,Yes
L552,U32436,C991,Drama,102,2023-04-11,No
L553,U17640,C467,Comedy,234,2022-07-14,Yes
L554,U24874,C30,Action,34,2020-08-26,No
L555,U45853,C746,Horror,39,2019-07-10,Yes
L556,U27284,C328,Horror,140,2022-03-18,No
L557,U21457,C960,Biography,163,2019-05-14,Yes
L558,U21392,C921,Action,235,2023-06-26,No
L559,U4670,C698,Action,155,2021-05-23,Yes
L560,U15055,C942,Horror,129,2024-03-26,No
L561,U47445,C9,Drama,100,2021-11-12,Yes
L562,U11769,C549,Comedy,151,2022-10-25,No
L563,U9732,C206,Action,60,2021-07-02,Yes
L564,U1835,C562,Action,117,2019-08-03,No
L565,U49264,C390,Action,47,2023-12-02,Yes
L566,U11028,C759,Biography,197,2019-06-09,No
L567,U8215,C834,Biography,143,2021-05-20,Yes
L568,U28250,C567,Sci-Fi,185,2019-07-14,No
L569,U20946,C749,Sci-Fi,4,2022-05-31,Yes
L570,U19491,C624,Comedy,74,2022-05-29,No
L571,U41757,C749,Sci-Fi,17,2022-01-31,Yes
L572,U31367,C153,Comedy,96,2022-08-15,No
L573,U45557,C368,Comedy,18,2019-05-27,Yes
L574,U47893,C7,Comedy,210,2019-11-18,No
L575,U19113,C413,Comedy,166,2022-01-13,Yes
L576,U335,C475,Biography,166,2021-05-06,No
L577,U5392,C839,Horror,48,2020-02-14,Yes
L578,U22903,C713,Biography,48,2020-11-05,No
L579,U9044,C252,Drama,88,2019-08-21,Yes
L580,U9584,C862,Sci-Fi,1,2019-06-24,No
L581,U812,C283,Action,88,2020-11-11,Yes
L582,U17125,C347,Sci-Fi,89,2019-10-01,No
L583,U32016,C895,Comedy,176,2019-11-23,Yes
L584,U40496,C368,Comedy,94,2019-03-21,No
L585,U35033,C616,Comedy,136,2019-11-07,Yes
L586,U44128,C559,Biography,40,2023-05-02,No
L587,U40285,C429,Action,31,2022-02-25,Yes
L588,U30939,C142,Drama,209,2022-01-08,No
L589,U46445,C429,Action,38,2019-03-17,Yes
L590,U32200,C430,Horror,196,2019-11-21,No
L591,U25966,C709,Sci-Fi,134,2021-07-18,Yes
L592,U22244,C282,Action,166,2021-07-18,No
L593,U8382,C473,Sci-Fi,164,2022-05-11,Yes
L594,U40149,C390,Action,48,2023-12-02,No
L595,U35824,C222,Action,105,2021-03-02,Yes
L596,U4864,C150,Biography,24,2021-08-11,No
L597,U18642,C399,Biography,134,2021-04-18,Yes
L598,U4698,C179,Horror,85,2021-06-28,No
L599,U49677,C136,Sci-Fi,217,2022-01-21,Yes
L600,U47213,C365,Biography,194,2022-11-02,No
L601,U17504,C358,Sci-Fi,130,2019-11-30,Yes
L602,U11826,C89,Drama,52,2020-02-01,No
L603,U46547,C175,Comedy,211,2023-12-30,Yes
L604,U27002,C59,Drama,100,2022-10-15,No
L605,U3547,C316,Biography,193,2021-10-01,Yes
L606,U13713,C873,Sci-Fi,160,2019-01-26,No
L607,U38994,C695,Sci-Fi,136,2019-11-15,Yes
L608,U20757,C291,Horror,17,2021-03-10,No
L609,U11096,C418,Comedy,136,2020-08-30,Yes
L610,U18900,C522,Drama,9,2022-11-29,No
L611,U1438,C875,Action,44,2020-01-11,Yes
L612,U45152,C929,Comedy,112,2022-12-04,No
L613,U21809,C590,Sci-Fi,139,2019-06-02,Yes
L614,U15713,C324,Action,72,2021-08-28,No
L615,U2661,C238,Comedy,160,2019-07-17,Yes
L616,U33287,C711,Horror,138,2022-05-17,No
L617,U5621,C585,Biography,148,2022-12-18,Yes
L618,U48044,C462,Drama,133,2019-11-04,No
L619,U26225,C828,Sci-Fi,199,2022-08-30,Yes
L620,U20109,C641,Sci-Fi,88,2022-05-31,No
L621,U22986,C91,Drama,237,2021-11-13,Yes
L622,U48183,C728,Drama,95,2022-11-28,No
L623,U25040,C240,Biography,220,2023-01-05,Yes
L624,U3793,C361,Sci-Fi,225,2023-06-20,No
L625,U21251,C132,Sci-Fi,88,2020-11-18,Yes
L626,U43545,C809,Sci-Fi,39,2021-03-22,No
L627,U7955,C343,Horror,194,2022-10-11,Yes
L628,U44104,C646,Drama,175,2021-01-29,No
L629,U22834,C912,Sci-Fi,207,2020-07-09,Yes
L630,U42862,C988,Comedy,60,2019-10-30,No
L631,U46910,C3,Biography,47,2020-06-24,Yes
L632,U4495,C701,Action,106,2019-09-27,No
L633,U31868,C491,Action,233,2020-11-07,Yes
L634,U22685,C44,Comedy,5,2022-07-20,No
L635,U22921,C296,Drama,205,2021-06-29,Yes
L636,U42031,C531,Sci-Fi,159,2022-12-19,No
L637,U28972,C119,Action,62,2020-04-23,Yes
L638,U26903,C592,Biography,39,2023-02-25,No
L639,U47976,C744,Comedy,200,2021-12-09,Yes
L640,U48075,C226,Comedy,82,2021-10-14,No
L641,U30897,C859,Drama,231,2022-07-23,Yes
L642,U10376,C101,Drama,176,2021-06-05,No
L643,U7786,C849,Comedy,173,2021-07-20,Yes
L644,U43163,C669,Comedy,124,2020-08-30,No
L645,U12939,C162,Biography,85,2021-02-24,Yes
L646,U2762,C347,Sci-Fi,111,2020-05-17,No
L647,U17222,C790,Comedy,87,2022-03-08,Yes
L648,U31426,C821,Horror,12,2019-06-12,No
L649,U27213,C383,Action,178,2020-08-21,Yes
L650,U40143,C113,Action,111,2024-01-13,No
L651,U16324,C489,Sci-Fi,95,2022-01-10,Yes
L652,U23553,C434,Comedy,84,2024-03-25,No
L653,U49148,C849,Comedy,31,2019-06-23,Yes
L654,U10158,C551,Biography,177,2019-08-26,No
L655,U9741,C359,Horror,168,2021-01-17,Yes
L656,U42368,C783,Horror,115,2022-05-13,No
L657,U47895,C965,Drama,31,2024-09-06,Yes
L658,U31007,C708,Drama,153,2021-09-22,No
L659,U16630,C981,Horror,79,2021-05-27,Yes
L660,U31802,C752,Drama,105,2022-09-27,No
L661,U3743,C42,Comedy,121,2019-05-27,Yes
L662,U35902,C405,Horror,150,2022-05-03,No
L663,U1182,C636,Drama,238,2021-06-02,Yes
L664,U48283,C404,Horror,189,2023-02-24,No
L665,U37066,C954,Comedy,189,2021-11-10,Yes
L666,U12346,C807,Drama,161,2022-10-04,No
L667,U46199,C67,Comedy,236,2021-06-03,Yes
L668,U23410,C995,Drama,54,2019-08-10,No
L669,U18874,C490,Comedy,197,2019-03-13,Yes
L670,U49932,C745,Action,161,2023-02-17,No
L671,U13432,C138,Drama,140,2023-05-20,Yes
L672,U48099,C230,Action,64,2020-09-29,No
L673,U2598,C280,Comedy,142,2020-09-20,Yes
L674,U31305,C113,Action,110,2024-01-13,No
L675,U4754,C41,Sci-Fi,99,2021-06-18,Yes
L676,U41393,C453,Sci-Fi,139,2022-08-31,No
L677,U389,C456,Comedy,211,2020-07-01,Yes
L678,U8362,C396,Biography,32,2020-08-09,No
L679,U47679,C567,Sci-Fi,199,2022-11-08,Yes
L680,U31579,C379,Comedy,46,2019-12-25,No
L681,U24924,C809,Sci-Fi,36,2020-10-21,Yes
L682,U39819,C731,Comedy,117,2020-06-07,No
L683,U27198,C506,Biography,134,2022-06-17,Yes
L684,U43352,C906,Drama,63,2021-07-21,No
L685,U29458,C52,Sci-Fi,211,2019-11-27,Yes
L686,U26873,C724,Biography,181,2023-09-09,No
L687,U23482,C640,Action,180,2019-02-19,Yes
L688,U2364,C554,Horror,181,2022-07-30,No
L689,U4723,C941,Drama,20,2021-10-08,Yes
L690,U20825,C605,Comedy,203,2022-12-02,No
L691,U41585,C954,Comedy,131,2021-08-03,Yes
L692,U37719,C43,Sci-Fi,228,2022-05-26,No
L693,U31130,C433,Biography,228,2019-09-15,Yes
L694,U40270,C209,Comedy,205,2019-06-09,No
L695,U34983,C612,Horror,168,2024-02-12,Yes
L696,U33699,C616,Comedy,120,2023-01-06,No
L697,U38726,C758,Horror,193,2023-11-11,Yes
L698,U25739,C729,Action,131,2019-06-22,No
L699,U29484,C979,Drama,33,2023-10-02,Yes
L700,U4338,C727,Drama,55,2021-03-22,No
L701,U45336,C274,Drama,49,2022-06-02,Yes
L702,U26511,C82,Action,66,2019-11-26,No
L703,U47894,C465,Biography,141,2021-12-31,Yes
L704,U38312,C862,Sci-Fi,209,2021-04-04,No
L705,U25422,C240,Biography,210,2022-08-27,Yes
L706,U7748,C308,Comedy,188,2020-10-06,No
L707,U18622,C247,Action,26,2021-04-18,Yes
L708,U37109,C374,Drama,97,2021-12-31,No
L709,U8347,C178,Action,105,2021-07-02,Yes
L710,U36040,C367,Horror,1,2019-05-24,No
L711,U23394,C993,Comedy,77,2019-07-23,Yes
L712,U46360,C373,Horror,177,2021-07-27,No
L713,U14891,C345,Drama,38,2019-02-02,Yes
L714,U48015,C314,Drama,51,2021-03-16,No
L715,U185,C557,Biography,66,2021-02-08,Yes
L716,U8868,C933,Sci-Fi,8,2021-05-26,No
L717,U15189,C929,Comedy,219,2022-11-17,Yes
L718,U29744,C881,Sci-Fi,135,2020-01-02,No
L719,U17557,C237,Biography,114,2020-02-13,Yes
L720,U47920,C67,Comedy,10,2023-02-19,No
L721,U29549,C979,Drama,90,2023-10-02,Yes
L722,U34338,C136,Sci-Fi,65,2022-06-09,No
L723,U25671,C593,Action,81,2023-10-15,Yes
L724,U21212,C230,Action,129,2022-01-14,No
L725,U46024,C755,Drama,206,2022-01-01,Yes
L726,U41347,C17,Sci-Fi,112,2022-10-20,No
L727,U17465,C19,Action,90,2022-06-11,Yes
L728,U18944,C339,Drama,231,2021-02-27,No
L729,U45053,C146,Action,191,2021-10-24,Yes
L730,U14363,C255,Drama,34,2020-12-11,No
L731,U661,C222,Action,205,2022-10-28,Yes
L732,U14451,C685,Biography,72,2022-11-08,No
L733,U2015,C5,Action,151,2022-02-27,Yes
L734,U42570,C361,Sci-Fi,71,2023-06-20,No
L735,U37621,C523,Drama,28,2019-07-11,Yes
L736,U12140,C410,Drama,37,2022-11-30,No
L737,U33115,C821,Horror,36,2020-03-30,Yes
L738,U7894,C145,Sci-Fi,222,2019-06-25,No
L739,U5403,C421,Comedy,229,2020-11-19,Yes
L740,U25402,C642,Horror,16,2019-09-20,No
L741,U8661,C898,Action,156,2022-01-23,Yes
L742,U1872,C480,Sci-Fi,56,2021-08-01,No
L743,U12794,C164,Biography,49,2019-12-05,Yes
L744,U6717,C771,Biography,16,2021-07-24,No
L745,U30498,C311,Comedy,235,2022-05-03,Yes
L746,U25395,C832,Biography,8,2022-12-26,No
L747,U34593,C198,Biography,160,2020-03-21,Yes
L748,U43195,C825,Comedy,157,2019-04-19,No
L749,U7139,C269,Drama,145,2022-11-24,Yes
L750,U40089,C431,Drama,28,2019-09-03,No
L751,U35953,C201,Horror,189,2022-04-19,Yes
L752,U23440,C342,Drama,80,2022-02-17,No
L753,U10945,C158,Sci-Fi,6,2019-11-28,Yes
L754,U2225,C806,Biography,236,2021-11-19,No
L755,U11224,C92,Biography,210,2022-09-29,Yes
L756,U25814,C680,Action,38,2022-04-12,No
L757,U16632,C448,Horror,107,2019-04-04,Yes
L758,U48803,C816,Action,75,2022-07-05,No
L759,U2383,C838,Biography,177,2022-01-16,Yes
L760,U23937,C235,Drama,169,2023-01-10,No
L761,U49291,C864,Sci-Fi,98,2019-04-04,Yes
L762,U20714,C239,Comedy,4,2022-10-12,No
L763,U41897,C102,Biography,88,2020-04-24,Yes
L764,U2540,C588,Biography,61,2021-08-20,No
L765,U13172,C708,Drama,61,2019-05-24,Yes
L766,U49749,C447,Action,3,2019-03-27,No
L767,U33657,C762,Drama,7,2019-10-17,Yes
L768,U25718,C244,Horror,27,2021-06-02,No
L769,U29532,C967,Drama,153,2021-09-06,Yes
L770,U4614,C676,Action,56,2021-01-26,No
L771,U43475,C147,Comedy,111,2022-11-28,Yes
L772,U16,C222,Action,61,2022-07-29,No
L773,U32995,C922,Sci-Fi,235,2023-02-16,Yes
L774,U36090,C937,Sci-Fi,173,2021-02-22,No
L775,U17569,C355,Sci-Fi,25,2021-03-18,Yes
L776,U26829,C440,Horror,187,2022-04-08,No
L777,U11096,C260,Biography,176,2020-08-30,Yes
L778,U33018,C663,Biography,53,2022-02-07,No
L779,U33452,C403,Comedy,41,2022-02-05,Yes
L780,U42116,C541,Horror,3,2022-04-26,No
L781,U20917,C349,Horror,135,2022-12-02,Yes
L782,U48866,C779,Drama,4,2021-12-10,No
L783,U12667,C56,Action,72,2022-11-18,Yes
L784,U46606,C504,Comedy,102,2021-04-24,No
L785,U30079,C184,Horror,3,2022-06-09,Yes
L786,U33308,C991,Drama,76,2023-04-11,No
L787,U38944,C110,Drama,207,2021-07-24,Yes
L788,U36312,C182,Sci-Fi,205,2021-07-23,No
L789,U6742,C711,Horror,23,2021-08-07,Yes
L790,U4462,C747,Sci-Fi,233,2022-03-05,No
L791,U28530,C580,Sci-Fi,101,2023-12-15,Yes
L792,U1462,C672,Biography,17,2021-09-04,No
L793,U24700,C686,Sci-Fi,74,2022-11-30,Yes
L794,U25209,C506,Biography,236,2021-12-10,No
L795,U41651,C706,Biography,222,2019-04-03,Yes
L796,U21744,C244,Horror,18,2020-11-20,No
L797,U5211,C958,Biography,205,2023-10-06,Yes
L798,U1385,C656,Biography,154,2020-01-18,No
L799,U5405,C982,Horror,14,2019-04-21,Yes
L800,U47156,C430,Horror,227,2022-03-21,No
L801,U36742,C71,Sci-Fi,157,2019-11-07,Yes
L802,U505,C664,Comedy,234,2019-07-23,No
L803,U38706,C372,Horror,213,2022-08-19,Yes
L804,U16678,C729,Action,185,2022-12-17,No
L805,U47492,C405,Horror,108,2020-08-13,Yes
L806,U47198,C826,Drama,151,2022-11-17,No
L807,U29352,C780,Sci-Fi,70,2022-01-11,Yes
L808,U31495,C323,Sci-Fi,108,2023-02-24,No
L809,U3223,C631,Sci-Fi,174,2019-12-08,Yes
L810,U35513,C283,Action,55,2021-07-28,No
L811,U11771,C350,Sci-Fi,231,2023-02-06,Yes
L812,U15557,C134,Comedy,235,2019-12-09,No
L813,U14726,C119,Action,111,2021-04-18,Yes
L814,U8911,C800,Biography,153,2021-11-14,No
L815,U31518,C615,Action,187,2020-10-12,Yes
L816,U13902,C523,Drama,70,2022-10-09,No
L817,U15067,C97,Sci-Fi,146,2022-04-26,Yes
L818,U45851,C188,Drama,168,2021-05-29,No
L819,U9274,C626,Drama,240,2019-08-03,Yes
L820,U48330,C961,Action,91,2020-01-01,No
L821,U6637,C749,Sci-Fi,58,2019-08-25,Yes
L822,U2660,C137,Comedy,95,2019-03-19,No
L823,U32679,C162,Biography,115,2021-04-30,Yes
L824,U20810,C22,Biography,37,2021-02-27,No
L825,U32027,C190,Drama,139,2021-12-27,Yes
L826,U5607,C667,Comedy,126,2021-02-06,No
L827,U9166,C818,Drama,72,2020-02-13,Yes
L828,U27265,C130,Drama,22,2020-02-18,No
L829,U40705,C187,Biography,181,2022-11-17,Yes
L830,U994,C347,Sci-Fi,128,2020-05-28,No
L831,U6681,C279,Drama,101,2020-01-05,Yes
L832,U18312,C588,Biography,132,2022-01-14,No
L833,U5619,C811,Horror,17,2023-02-06,Yes
L834,U15446,C961,Action,70,2021-04-04,No
L835,U42081,C381,Biography,197,2021-05-04,Yes
L836,U18928,C566,Action,73,2022-05-13,No
L837,U39926,C726,Horror,161,2020-03-22,Yes
L838,U48581,C282,Action,47,2020-05-19,No
L839,U48917,C599,Action,72,2024-03-21,Yes
L840,U46029,C859,Drama,172,2021-04-14,No
L841,U24323,C646,Drama,237,2021-11-20,Yes
L842,U16752,C204,Biography,63,2021-01-22,No
L843,U17281,C467,Comedy,150,2022-11-10,Yes
L844,U41543,C461,Biography,173,2021-01-30,No
L845,U29647,C629,Drama,17,2020-05-17,Yes
L846,U39670,C552,Sci-Fi,107,2022-06-25,No
L847,U48465,C56,Action,201,2022-07-16,Yes
L848,U18623,C199,Horror,165,2019-11-10,No
L849,U7813,C234,Comedy,232,2022-03-18,Yes
L850,U11356,C513,Biography,196,2019-01-27,No
L851,U6274,C37,Drama,175,2022-04-08,Yes
L852,U406,C947,Comedy,27,2019-08-21,No
L853,U26500,C268,Sci-Fi,112,2020-05-25,Yes
L854,U23110,C781,Comedy,203,2024-01-15,No
L855,U25024,C51,Horror,38,2022-09-29,Yes
L856,U13916,C210,Action,229,2022-03-07,No
L857,U39470,C781,Comedy,90,2024-01-15,Yes
L858,U8936,C181,Biography,124,2020-06-07,No
L859,U1479,C79,Horror,146,2020-07-30,Yes
L860,U36564,C219,Horror,111,2023-03-21,No
L861,U14936,C235,Drama,2,2023-01-10,Yes
L862,U13262,C772,Drama,162,2019-06-22,No
L863,U4286,C243,Biography,148,2022-02-21,Yes
L864,U29053,C7,Comedy,63,2022-12-18,No
L865,U38936,C239,Comedy,9,2022-08-09,Yes
L866,U36639,C140,Biography,117,2021-08-28,No
L867,U29831,C25,Action,8,2023-01-26,Yes
L868,U26447,C321,Horror,108,2021-08-31,No
L869,U19366,C100,Horror,15,2019-04-07,Yes
L870,U47617,C893,Biography,174,2021-11-22,No
L871,U17862,C178,Action,199,2020-01-19,Yes
L872,U48654,C657,Comedy,134,2022-01-02,No
L873,U38970,C461,Biography,4,2020-04-26,Yes
L874,U8023,C160,Comedy,19,2023-09-25,No
L875,U13697,C717,Drama,11,2021-09-20,Yes
L876,U32652,C133,Drama,70,2022-09-30,No
L877,U42418,C711,Horror,140,2021-04-13,Yes
L878,U44439,C249,Horror,146,2021-03-29,No
L879,U26415,C242,Comedy,211,2021-05-12,Yes
L880,U31401,C397,Biography,6,2019-07-22,No
L881,U43362,C445,Horror,230,2022-01-15,Yes
L882,U10865,C458,Comedy,231,2019-02-01,No
L883,U34000,C516,Sci-Fi,46,2021-12-10,Yes
L884,U18575,C293,Sci-Fi,43,2024-08-23,No
L885,U2322,C210,Action,215,2022-04-10,Yes
L886,U26257,C471,Comedy,3,2022-01-24,No
L887,U27117,C641,Sci-Fi,214,2019-10-18,Yes
L888,U34011,C510,Drama,193,2023-07-31,No
L889,U5158,C964,Action,195,2020-01-05,Yes
L890,U35913,C669,Comedy,32,2019-04-13,No
L891,U12918,C409,Biography,75,2022-11-15,Yes
L892,U2076,C64,Comedy,203,2022-08-21,No
L893,U14922,C157,Comedy,198,2020-06-16,Yes
L894,U37529,C165,Horror,92,2022-12-09,No
L895,U19066,C401,Horror,120,2019-02-22,Yes
L896,U4027,C998,Drama,201,2019-04-03,No
L897,U26967,C114,Comedy,223,2020-02-24,Yes
L898,U31162,C361,Sci-Fi,124,2023-06-20,No
L899,U46056,C198,Biography,144,2023-01-26,Yes
L900,U35892,C401,Horror,232,2021-01-25,No
L901,U28328,C449,Horror,83,2019-08-09,Yes
L902,U47288,C354,Biography,218,2020-11-17,No
L903,U12801,C598,Horror,209,2021-07-31,Yes
L904,U35390,C421,Comedy,201,2023-01-29,No
L905,U47588,C565,Sci-Fi,202,2022-07-09,Yes
L906,U28705,C551,Biography,19,2019-05-28,No
L907,U26463,C140,Biography,147,2021-03-11,Yes
L908,U14973,C724,Biography,110,2023-09-09,No
L909,U30723,C911,Comedy,38,2020-04-18,Yes
L910,U40098,C484,Sci-Fi,201,2021-08-07,No
L911,U32545,C290,Drama,70,2019-12-13,Yes
L912,U43217,C532,Horror,110,2021-10-19,No
L913,U41738,C548,Horror,65,2019-05-18,Yes
L914,U3754,C889,Drama,163,2023-02-13,No
L915,U15380,C612,Horror,113,2024-02-12,Yes
L916,U23446,C137,Comedy,206,2020-11-14,No
L917,U14313,C756,Action,191,2023-01-27,Yes
L918,U11147,C786,Sci-Fi,108,2020-12-23,No
L919,U22308,C888,Biography,136,2020-08-29,Yes
L920,U26755,C597,Biography,14,2019-04-29,No
L921,U22115,C873,Sci-Fi,33,2021-08-23,Yes
L922,U37873,C479,Horror,14,2021-09-16,No
L923,U27106,C666,Sci-Fi,133,2022-10-06,Yes
L924,U46406,C120,Horror,91,2020-04-23,No
L925,U40955,C284,Biography,63,2021-04-10,Yes
L926,U43777,C89,Drama,66,2020-03-19,No
L927,U29481,C918,Horror,146,2022-02-26,Yes
L928,U1928,C513,Biography,162,2021-11-25,No
L929,U45575,C494,Sci-Fi,135,2022-10-20,Yes
L930,U21018,C506,Biography,174,2019-09-17,No
L931,U7856,C564,Sci-Fi,57,2019-06-25,Yes
L932,U34222,C931,Biography,73,2021-09-02,No
L933,U17441,C520,Horror,73,2021-08-28,Yes
L934,U10291,C381,Biography,79,2020-11-20,No
L935,U2056,C411,Biography,19,2019-05-19,Yes
L936,U47449,C116,Drama,29,2020-12-11,No
L937,U37669,C427,Comedy,62,2021-10-27,Yes
L938,U39443,C125,Comedy,142,2020-04-27,No
L939,U1006,C642,Horror,141,2021-02-27,Yes
L940,U19555,C219,Horror,186,2023-03-21,No
L941,U970,C667,Comedy,174,2020-11-15,Yes
L942,U49351,C692,Sci-Fi,114,2020-04-17,No
L943,U48113,C395,Action,218,2021-10-29,Yes
L944,U20920,C302,Horror,64,2022-04-16,No
L945,U12294,C47,Sci-Fi,174,2021-01-21,Yes
L946,U9040,C294,Biography,150,2022-02-01,No
L947,U3592,C100,Horror,16,2023-01-30,Yes
L948,U49784,C622,Action,49,2021-02-07,No
L949,U17807,C562,Action,106,2019-11-20,Yes
L950,U35783,C116,Drama,55,2020-12-11,No
L951,U18686,C195,Horror,7,2021-05-19,Yes
L952,U13886,C837,Drama,240,2022-12-07,No
L953,U25731,C41,Sci-Fi,22,2020-08-24,Yes
L954,U26188,C497,Horror,219,2020-08-21,No
L955,U31462,C566,Action,159,2022-03-18,Yes
L956,U10039,C332,Drama,210,2021-12-15,No
L957,U40633,C521,Horror,34,2020-08-05,Yes
L958,U21112,C34,Action,123,2019-07-07,No
L959,U37663,C536,Sci-Fi,177,2024-05-01,Yes
L960,U27266,C997,Comedy,79,2019-07-02,No
L961,U16815,C567,Sci-Fi,159,2021-08-19,Yes
L962,U20684,C548,Horror,207,2021-12-03,No
L963,U22956,C539,Sci-Fi,218,2019-10-08,Yes
L964,U24530,C890,Biography,88,2020-02-04,No
L965,U32597,C254,Horror,178,2019-12-21,Yes
L966,U35650,C861,Drama,61,2024-02-02,No
L967,U14842,C655,Horror,105,2023-01-22,Yes
L968,U11130,C401,Horror,167,2020-10-15,No
L969,U47497,C401,Horror,94,2021-05-16,Yes
L970,U7819,C923,Sci-Fi,107,2019-06-14,No
L971,U23488,C39,Action,194,2019-10-12,Yes
L972,U36370,C725,Action,221,2020-12-03,No
L973,U28578,C742,Drama,11,2020-12-18,Yes
L974,U5457,C875,Action,205,2020-09-13,No
L975,U40769,C901,Drama,164,2019-11-30,Yes
L976,U25247,C679,Sci-Fi,109,2021-01-28,No
L977,U20558,C90,Biography,209,2022-10-01,Yes
L978,U49171,C290,Drama,169,2020-07-06,No
L979,U5938,C88,Sci-Fi,149,2019-07-04,Yes
L980,U28593,C165,Horror,233,2022-07-24,No
L981,U36672,C257,Horror,62,2022-06-17,Yes
L982,U49988,C948,Sci-Fi,199,2020-07-16,No
L983,U24515,C546,Biography,203,2020-07-02,Yes
L984,U39360,C844,Sci-Fi,2,2019-09-19,No
L985,U13739,C425,Sci-Fi,145,2020-07-27,Yes
L986,U44193,C211,Comedy,228,2019-04-18,No
L987,U44206,C845,Comedy,228,2022-07-16,Yes
L988,U11545,C954,Comedy,66,2021-04-13,No
L989,U5393,C908,Comedy,59,2021-05-01,Yes
L990,U38756,C257,Horror,59,2020-11-21,No
L991,U47989,C779,Drama,179,2019-04-20,Yes
L992,U4632,C504,Comedy,53,2022-07-28,No
L993,U32024,C745,Action,137,2023-02-17,Yes
L994,U37157,C183,Comedy,81,2022-01-14,No
L995,U19831,C511,Action,162,2022-04-05,Yes
L996,U14370,C507,Comedy,124,2022-02-09,No
L997,U14616,C400,Action,186,2019-09-13,Yes
L998,U47829,C265,Horror,163,2022-11-11,No
L999,U22958,C105,Drama,24,2022-06-21,Yes
L1000,U40208,C293,Sci-Fi,217,2024-08-23,No
L1001,U42366,C868,Biography,104,2021-02-04,Yes
L1002,U36526,C460,Horror,192,2020-03-22,No
L1003,U4060,C342,Drama,142,2021-11-28,Yes
L1004,U30762,C417,Biography,67,2024-08-01,No
L1005,U10760,C902,Drama,6,2020-03-12,Yes
L1006,U19471,C568,Comedy,210,2021-06-23,No
L1007,U49377,C619,Horror,158,2021-11-21,Yes
L1008,U41336,C140,Biography,145,2020-01-14,No
L1009,U17577,C683,Sci-Fi,200,2019-02-27,Yes
L1010,U6330,C368,Comedy,108,2022-04-07,No
L1011,U20227,C369,Horror,214,2019-02-02,Yes
L1012,U31688,C965,Drama,171,2024-09-06,No
L1013,U19217,C181,Biography,37,2020-06-01,Yes
L1014,U40766,C399,Biography,76,2022-12-31,No
L1015,U36176,C887,Sci-Fi,76,2022-10-31,Yes
L1016,U27994,C271,Comedy,1,2019-07-09,No
L1017,U28676,C684,Biography,157,2022-08-28,Yes
L1018,U1610,C28,Sci-Fi,235,2019-04-28,No
L1019,U3854,C674,Biography,185,2023-06-29,Yes
L1020,U20281,C636,Drama,83,2020-02-12,No
L1021,U29541,C421,Comedy,176,2021-01-04,Yes
L1022,U19531,C877,Action,81,2022-10-20,No
L1023,U8135,C393,Action,155,2019-08-10,Yes
L1024,U15468,C56,Action,152,2022-10-13,No
L1025,U37420,C995,Drama,50,2022-08-10,Yes
L1026,U32505,C700,Horror,169,2021-10-04,No
L1027,U40339,C324,Action,191,2021-06-07,Yes
L1028,U16593,C899,Horror,207,2019-01-27,No
L1029,U11400,C391,Comedy,67,2022-10-24,Yes
L1030,U48338,C301,Drama,140,2020-04-12,No
L1031,U34979,C788,Horror,135,2019-12-03,Yes
L1032,U828,C93,Comedy,158,2022-08-14,No
L1033,U3303,C643,Biography,165,2022-05-03,Yes
L1034,U4045,C171,Sci-Fi,43,2022-12-25,No
L1035,U22608,C298,Horror,213,2020-11-16,Yes
L1036,U22405,C751,Comedy,180,2022-05-03,No
L1037,U31802,C851,Sci-Fi,59,2022-09-27,Yes
L1038,U9976,C63,Sci-Fi,208,2019-05-16,No
L1039,U31324,C404,Horror,33,2020-05-25,Yes
L1040,U21749,C153,Comedy,1,2022-08-29,No
L1041,U31763,C150,Biography,91,2021-12-20,Yes
L1042,U41233,C899,Horror,151,2022-07-24,No
L1043,U33643,C18,Horror,236,2023-10-26,Yes
L1044,U28784,C780,Sci-Fi,50,2022-04-06,No
L1045,U6601,C383,Action,40,2021-06-17,Yes
